,rule,weight
33,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c3', 'y_Tp13_PriceChg': 'Unnamed: 0'}",449.36407014059716
34,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c2', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",420.319187334608
35,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c4', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",414.395211877381
36,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c6', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c4', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",405.2136519238525
37,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c5', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c0', 'y_Tp13_PriceChg': 'Unnamed: 0'}",396.8507309100026
38,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",379.83327546116635
39,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",360.49342739892967
40,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c1', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c2', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",360.2260740510274
41,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c5', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c2', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c2', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c2', 'y_Tp13_PriceChg': 'Unnamed: 0'}",325.24572482833463
42,"{'x_Tm12_VolChg': 'x_Tm12_VolChg_c0', 'x_Tm4_PRoc1': 'x_Tm4_PRoc1_c3', 'x_Tm1_PriceChg': 'x_Tm1_PriceChg_c3', 'x_Tm3_PriceChg': 'x_Tm3_PriceChg_c2', 'x_Tm1_PRoc1': 'x_Tm1_PRoc1_c3', 'x_Tm5_VolChg': 'x_Tm5_VolChg_c4', 'y_Tp13_PriceChg': 'Unnamed: 0'}",324.0690720001771
