,y_Tp7_PriceChg_c0,y_Tp7_PriceChg_c1,y_Tp7_PriceChg_c2,y_Tp7_PriceChg_c3,y_Tp7_PriceChg_c4,y_Tp7_PriceChg_c5,pc_pred
11839,0.001699,0.289111,0.613489,0.095205,0.000343,0.000152,-0.007465730870075267
11840,4e-05,0.156977,0.743677,0.099289,1.2e-05,5e-06,0.00027801285549757936
11841,0.002609,0.970318,0.027005,3.6e-05,2.1e-05,1e-05,-0.05067499237887287
11842,0.000654,0.181682,0.624778,0.192429,0.000275,0.000182,0.003953774462091935
11843,0.000187,0.969649,0.030142,2.2e-05,0.0,1e-06,-0.05026926494300855
11844,0.002073,0.236831,0.622921,0.137106,0.000751,0.000318,-0.002254883867927653
11845,0.715196,0.060199,0.188377,0.029479,0.004926,0.001823,-0.10753404730709336
11846,0.019372,0.860277,0.118817,0.001205,0.000145,0.000184,-0.04704055816782081
11847,0.075881,0.662552,0.226734,0.026619,0.004906,0.003309,-0.04220333260670139
11848,0.652626,0.201044,0.045827,0.086225,0.010075,0.004202,-0.10150202208149738
11849,0.981498,0.005468,0.009,1e-06,0.003188,0.000845,-0.1475982393178342
11850,0.000177,0.065708,0.624934,0.309155,1.6e-05,1e-05,0.0167601872911087
11851,0.812306,0.078337,0.070225,0.000878,0.028259,0.009995,-0.12057279389771174
11852,0.963077,0.001108,0.001225,3e-06,0.032107,0.00248,-0.1405270093941046
11853,0.9484,0.045665,0.005542,2.3e-05,0.000155,0.000216,-0.14522595409200995
11854,0.987621,0.007372,0.000248,6e-06,0.002614,0.002139,-0.14847709713147791
11855,0.993371,0.004873,0.001524,0.00016,4e-05,3.2e-05,-0.14994244450227007
11856,0.993071,0.001375,0.002134,9e-06,0.002421,0.000992,-0.1492260927646621
11857,0.999578,2.9e-05,0.000388,0.0,4e-06,1e-06,-0.15065043546443782
11858,0.995091,0.001777,0.00229,9e-06,0.000578,0.000255,-0.14993366888303977
11859,0.906186,0.093083,0.000712,0.0,5e-06,1.3e-05,-0.14140327582493342
11860,0.886137,0.087807,0.022315,0.000461,0.002785,0.000494,-0.13754730945206675
11861,0.086381,0.876776,0.036839,2e-06,1e-06,2e-06,-0.05841420212770174
11862,0.019688,0.951929,0.028273,5.5e-05,2.4e-05,3e-05,-0.05228427748624738
11863,0.008923,0.97899,0.012083,3e-06,0.0,0.0,-0.052137006298086014
11864,0.726322,0.267888,0.005736,0.0,2.3e-05,3.1e-05,-0.12334834567600063
11865,0.002072,0.2633,0.621419,0.112506,0.000469,0.000233,-0.005116426496370608
11866,3e-06,0.067839,0.771744,0.160412,2e-06,1e-06,0.008560470144759441
11867,0.051534,0.754124,0.192736,0.001316,0.000168,0.000122,-0.046113090725495805
11868,0.000627,0.320205,0.658541,0.020593,1.8e-05,1.6e-05,-0.013158936776785247
11869,0.000306,0.388429,0.600028,0.011235,1e-06,1e-06,-0.01741158525863353
11870,0.0,0.088779,0.832389,0.078832,0.0,0.0,0.0029528790995584676
11871,6.8e-05,0.001224,0.073963,0.911504,0.007924,0.005317,0.05518568993178675
11872,0.006842,0.001186,0.038936,0.93986,0.010574,0.002601,0.055511805602776326
11873,0.001771,0.004318,0.11893,0.873802,0.000894,0.000285,0.05085253787599309
11874,0.000161,1e-06,2.8e-05,0.000399,0.668759,0.330652,0.1510746225486736
11875,0.000118,0.0002,0.095868,0.628301,0.144825,0.130687,0.08088878064649224
11876,0.0,0.0,0.010779,0.988101,0.000191,0.000928,0.057625501364995696
11877,0.000152,0.008778,0.250269,0.732603,0.005132,0.003066,0.04422517540521629
